image_id,hotel_id,chain_id,country_name,socket_detected,yolo_confidence,socket_class,class_confidence,socket_score
2698453,15776,66,usa,No,,NAN,,-1
2698462,73717,3,usa,No,,NAN,,-1
2698482,20991,74,usa,No,,NAN,,-1
2698484,20991,74,usa,No,,NAN,,-1
2698486,100206,80,usa,No,,NAN,,-1
2698496,10351,-1,usa,No,,NAN,,-1
2698499,106645,63,usa,No,,NAN,,-1
2698500,106645,63,usa,No,,NAN,,-1
2698501,21676,76,usa,No,,NAN,,-1
2698503,21676,76,usa,No,,NAN,,-1
2698513,95353,78,usa,No,,NAN,,-1
2698514,95353,78,usa,No,,NAN,,-1
2698515,95353,78,usa,Yes,63.8,B,91.6,1
2698519,28527,3,usa,No,,NAN,,-1
2698520,28527,3,usa,No,,NAN,,-1
2698537,12878,3,usa,No,,NAN,,-1
2698538,12878,3,usa,No,,NAN,,-1
2698539,12878,3,usa,No,,NAN,,-1
2698559,13534,-1,usa,No,,NAN,,-1
2698564,13534,-1,usa,No,,NAN,,-1
2698610,22699,83,usa,No,,NAN,,-1
2698612,29934,2,usa,No,,NAN,,-1
2698619,72840,-1,usa,No,,NAN,,-1
2698620,72840,-1,usa,No,,NAN,,-1
2698636,82834,89,usa,Yes,82.4,B,99.8,1
2698646,29985,2,usa,No,,NAN,,-1
2698647,29985,2,usa,No,,NAN,,-1
2698648,29985,2,usa,No,,NAN,,-1
2698658,24709,70,usa,No,,NAN,,-1
2698659,24709,70,usa,No,,NAN,,-1
2698674,14315,91,usa,No,,NAN,,-1
2698683,27772,86,usa,No,,NAN,,-1
2698689,29934,2,usa,Yes,79.0,NOISE,66.3,0
2698695,26304,65,usa,No,,NAN,,-1
2698703,125715,80,usa,No,,NAN,,-1
2698707,7982,72,usa,Yes,77.3,NOISE,97.2,0
2698708,7982,72,usa,No,,NAN,,-1
2698710,91971,77,usa,No,,NAN,,-1
2698711,91971,77,usa,No,,NAN,,-1
2698714,12446,92,usa,No,,NAN,,-1
2698715,12446,92,usa,No,,NAN,,-1
2698716,12446,92,usa,No,,NAN,,-1
2698730,17239,91,usa,No,,NAN,,-1
2698732,17239,91,usa,No,,NAN,,-1
2698733,93737,92,usa,No,,NAN,,-1
2698740,9592,63,usa,No,,NAN,,-1
2698742,9592,63,usa,No,,NAN,,-1
2698746,111934,87,usa,No,,NAN,,-1
2698759,18361,3,usa,No,,NAN,,-1
2698760,18361,3,usa,No,,NAN,,-1
2698762,18361,3,usa,No,,NAN,,-1
2698765,12878,3,usa,No,,NAN,,-1
2698775,88279,88,usa,No,,NAN,,-1
2698777,88279,88,usa,No,,NAN,,-1
2698795,81912,3,usa,No,,NAN,,-1
2698811,19317,72,usa,No,,NAN,,-1
2698813,19317,72,usa,No,,NAN,,-1
2698814,16052,90,usa,No,,NAN,,-1
2698815,16052,90,usa,Yes,84.0,B,99.1,1
2698836,39078,89,usa,No,,NAN,,-1
2698837,39078,89,usa,No,,NAN,,-1
2698847,79181,87,usa,No,,NAN,,-1
2698848,79181,87,usa,No,,NAN,,-1
2698849,79181,87,usa,No,,NAN,,-1
2698853,28992,74,usa,No,,NAN,,-1
2698860,80313,89,usa,No,,NAN,,-1
2698871,91802,68,usa,No,,NAN,,-1
2698873,91802,68,usa,No,,NAN,,-1
2698875,8220,1,usa,Yes,81.6,NOISE,76.3,0
2698876,8220,1,usa,No,,NAN,,-1
2698881,91802,68,usa,No,,NAN,,-1
2698895,11224,92,usa,No,,NAN,,-1
2698901,42728,92,usa,No,,NAN,,-1
2698902,42728,92,usa,No,,NAN,,-1
2698903,42728,92,usa,Yes,60.6,B,98.5,1
2698911,32716,-1,usa,No,,NAN,,-1
2698923,53701,83,usa,No,,NAN,,-1
2698927,13217,76,usa,No,,NAN,,-1
2698929,13217,76,usa,No,,NAN,,-1
2698935,21793,80,usa,No,,NAN,,-1
2698944,38003,60,usa,No,,NAN,,-1
2698946,38003,60,usa,No,,NAN,,-1
2698957,10962,91,usa,No,,NAN,,-1
2698958,10962,91,usa,No,,NAN,,-1
2698970,38476,69,usa,No,,NAN,,-1
2698972,3880,-1,usa,Yes,82.1,B,97.2,1
2698973,3880,-1,usa,No,,NAN,,-1
2698974,3880,-1,usa,No,,NAN,,-1
2698986,26961,1,usa,No,,NAN,,-1
2698989,8920,76,usa,No,,NAN,,-1
2699028,91979,80,usa,No,,NAN,,-1
2699046,78674,92,usa,No,,NAN,,-1
2699047,95708,90,usa,No,,NAN,,-1
2699070,1963,71,usa,No,,NAN,,-1
2699091,11470,84,usa,No,,NAN,,-1
2699095,30228,87,usa,No,,NAN,,-1
2699100,39952,-1,usa,No,,NAN,,-1
2699105,18361,3,usa,No,,NAN,,-1
2699110,82841,2,usa,No,,NAN,,-1
2699114,49604,90,usa,No,,NAN,,-1
2699116,49604,90,usa,No,,NAN,,-1
2699125,20877,-1,usa,No,,NAN,,-1
2699126,20877,-1,usa,No,,NAN,,-1
2699127,20877,-1,usa,No,,NAN,,-1
2699133,3067,92,usa,No,,NAN,,-1
2699134,3067,92,usa,No,,NAN,,-1
2699138,110650,59,usa,No,,NAN,,-1
2699140,110650,59,usa,No,,NAN,,-1
2699150,80700,-1,usa,No,,NAN,,-1
2699151,80700,-1,usa,No,,NAN,,-1
2699161,66453,92,usa,No,,NAN,,-1
2699163,66453,92,usa,Yes,62.2,B,57.7,1
2699164,66453,92,usa,No,,NAN,,-1
2699173,1502,-1,usa,No,,NAN,,-1
2699174,1502,-1,usa,No,,NAN,,-1
2699175,1502,-1,usa,Yes,64.8,NOISE,43.8,0
2699182,83230,90,usa,No,,NAN,,-1
2699183,83230,90,usa,Yes,63.5,B,48.4,1
2699186,22657,-1,usa,No,,NAN,,-1
2699187,22657,-1,usa,No,,NAN,,-1
2699188,22657,-1,usa,No,,NAN,,-1
2699189,4792,76,usa,No,,NAN,,-1
2699208,9942,92,usa,No,,NAN,,-1
2699211,9942,92,usa,No,,NAN,,-1
2699213,14232,84,usa,No,,NAN,,-1
2699214,14232,84,usa,No,,NAN,,-1
2699220,67039,68,usa,No,,NAN,,-1
2699221,67039,68,usa,Yes,64.2,B,99.9,1
2699226,4728,87,usa,No,,NAN,,-1
2699228,26228,84,usa,No,,NAN,,-1
2699229,26228,84,usa,No,,NAN,,-1
2699230,26228,84,usa,No,,NAN,,-1
2699240,92442,77,usa,No,,NAN,,-1
2699241,92442,77,usa,No,,NAN,,-1
2699255,82572,84,usa,No,,NAN,,-1
2699259,5757,84,usa,No,,NAN,,-1
2699290,79930,66,usa,No,,NAN,,-1
2699291,5936,81,usa,No,,NAN,,-1
2699292,5936,81,usa,No,,NAN,,-1
2699301,13895,86,usa,No,,NAN,,-1
2699325,7597,68,usa,No,,NAN,,-1
2699326,7597,68,usa,No,,NAN,,-1
2699328,7597,68,usa,No,,NAN,,-1
2699329,19257,-1,usa,No,,NAN,,-1
2699330,19257,-1,usa,No,,NAN,,-1
2699332,19257,-1,usa,No,,NAN,,-1
2699337,83315,-1,usa,No,,NAN,,-1
2699348,93737,92,usa,No,,NAN,,-1
2699351,88580,54,usa,No,,NAN,,-1
2699430,84697,78,usa,No,,NAN,,-1
2699448,49652,68,usa,No,,NAN,,-1
2699449,49652,68,usa,No,,NAN,,-1
2699468,41393,92,usa,No,,NAN,,-1
2699469,41393,92,usa,No,,NAN,,-1
2699473,75331,2,usa,Yes,74.4,B,99.1,1
2699475,25848,-1,usa,No,,NAN,,-1
2699477,25848,-1,usa,No,,NAN,,-1
2699483,73332,47,usa,No,,NAN,,-1
2699487,73308,87,usa,No,,NAN,,-1
2699489,73308,87,usa,No,,NAN,,-1
2699491,75404,1,usa,No,,NAN,,-1
2699492,75404,1,usa,No,,NAN,,-1
2699496,46737,64,usa,No,,NAN,,-1
2699543,96423,90,usa,No,,NAN,,-1
2699562,39401,2,usa,No,,NAN,,-1
2699564,39401,2,usa,No,,NAN,,-1
2699570,1848,89,usa,No,,NAN,,-1
2699572,1848,89,usa,No,,NAN,,-1
2699583,73527,81,usa,No,,NAN,,-1
2699611,98388,91,usa,No,,NAN,,-1
2699612,98388,91,usa,No,,NAN,,-1
2699621,35597,80,usa,No,,NAN,,-1
2699622,35597,80,usa,No,,NAN,,-1
2699623,35597,80,usa,No,,NAN,,-1
2699626,1179,90,usa,No,,NAN,,-1
2699627,1179,90,usa,No,,NAN,,-1
2699628,1179,90,usa,No,,NAN,,-1
2699644,32537,67,usa,No,,NAN,,-1
2699647,32537,67,usa,No,,NAN,,-1
2699653,29461,2,usa,No,,NAN,,-1
2699654,29461,2,usa,No,,NAN,,-1
2699658,123709,47,usa,No,,NAN,,-1
2699668,78939,29,usa,No,,NAN,,-1
2699669,78939,29,usa,No,,NAN,,-1
2699671,78939,29,usa,No,,NAN,,-1
2699697,3108,92,usa,No,,NAN,,-1
2699712,24929,82,usa,No,,NAN,,-1
2699717,97311,0,usa,No,,NAN,,-1
2699741,4210,1,usa,Yes,62.0,B,99.8,1
2699742,4210,1,usa,No,,NAN,,-1
2699744,4210,1,usa,No,,NAN,,-1
2699747,22258,89,usa,No,,NAN,,-1
2699748,22258,89,usa,No,,NAN,,-1
2699762,40656,83,usa,No,,NAN,,-1
2699763,40656,83,usa,No,,NAN,,-1
2699764,40656,83,usa,No,,NAN,,-1
2699765,40656,83,usa,No,,NAN,,-1
2699766,40656,83,usa,No,,NAN,,-1
2699768,40656,83,usa,No,,NAN,,-1
2699769,40656,83,usa,No,,NAN,,-1
2699772,30191,79,usa,No,,NAN,,-1
2699780,92929,52,usa,No,,NAN,,-1
2699781,92929,52,usa,No,,NAN,,-1
2699782,32094,88,usa,No,,NAN,,-1
2699795,25084,91,usa,No,,NAN,,-1
2699796,25084,91,usa,Yes,69.0,DM,49.3,-1
2699797,25084,91,usa,No,,NAN,,-1
2699799,93474,2,usa,No,,NAN,,-1
2699808,23861,80,usa,No,,NAN,,-1
2699809,23861,80,usa,No,,NAN,,-1
2699812,73909,82,usa,No,,NAN,,-1
2699821,31161,91,usa,Yes,80.4,NOISE,86.8,0
2699828,17022,74,usa,Yes,75.8,B,91.2,1
2699841,81617,52,usa,No,,NAN,,-1
2699842,81617,52,usa,No,,NAN,,-1
2699852,17793,-1,usa,No,,NAN,,-1
2699853,17793,-1,usa,Yes,84.2,B,76.3,1
2699855,17793,-1,usa,No,,NAN,,-1
2699872,10947,2,usa,No,,NAN,,-1
2699874,10947,2,usa,No,,NAN,,-1
2699875,10947,2,usa,No,,NAN,,-1
2699876,86362,79,usa,No,,NAN,,-1
2699877,86362,79,usa,No,,NAN,,-1
2699881,95514,86,usa,No,,NAN,,-1
2699882,95514,86,usa,No,,NAN,,-1
2699883,95514,86,usa,No,,NAN,,-1
2699888,7474,91,usa,No,,NAN,,-1
2699889,7474,91,usa,No,,NAN,,-1
2699890,7474,91,usa,No,,NAN,,-1
2699891,7474,91,usa,Yes,81.0,B,100.0,1
2699893,7474,91,usa,No,,NAN,,-1
2699895,7474,91,usa,Yes,81.0,B,100.0,1
2699906,21254,-1,usa,No,,NAN,,-1
2699912,3124,84,usa,No,,NAN,,-1
2699913,3124,84,usa,No,,NAN,,-1
2699915,3124,84,usa,No,,NAN,,-1
2699929,5485,-1,usa,No,,NAN,,-1
2699930,5485,-1,usa,No,,NAN,,-1
2699931,5485,-1,usa,No,,NAN,,-1
2699933,76756,65,usa,Yes,68.0,NOISE,86.9,0
2699934,76756,65,usa,No,,NAN,,-1
2699948,11838,89,usa,No,,NAN,,-1
2699954,77218,87,usa,No,,NAN,,-1
2699956,77218,87,usa,No,,NAN,,-1
2699957,77218,87,usa,No,,NAN,,-1
2699958,77218,87,usa,No,,NAN,,-1
2699979,32390,86,usa,No,,NAN,,-1
2699980,32390,86,usa,No,,NAN,,-1
2699985,9354,2,usa,No,,NAN,,-1
2699993,15435,71,usa,No,,NAN,,-1
2699994,15435,71,usa,No,,NAN,,-1
2699995,15435,71,usa,No,,NAN,,-1
2700011,63690,84,usa,No,,NAN,,-1
2700013,63690,84,usa,No,,NAN,,-1
2700027,13217,76,usa,Yes,83.7,B,99.6,1
2700028,13217,76,usa,No,,NAN,,-1
2700030,40671,89,usa,No,,NAN,,-1
2700031,40671,89,usa,No,,NAN,,-1
2700032,40671,89,usa,No,,NAN,,-1
2700034,10231,92,usa,No,,NAN,,-1
2700036,10231,92,usa,No,,NAN,,-1
2700037,10231,92,usa,No,,NAN,,-1
2700072,1996,80,usa,No,,NAN,,-1
2700074,1996,80,usa,Yes,76.5,B,75.4,1
2700077,19721,83,usa,No,,NAN,,-1
2700092,21876,23,usa,No,,NAN,,-1
2700108,84844,78,usa,No,,NAN,,-1
2700151,81786,49,usa,No,,NAN,,-1
2700152,81786,49,usa,No,,NAN,,-1
2700153,81786,49,usa,No,,NAN,,-1
2700170,80571,3,usa,No,,NAN,,-1
2700171,80571,3,usa,No,,NAN,,-1
2700178,38625,21,usa,No,,NAN,,-1
2700179,38625,21,usa,No,,NAN,,-1
2700192,123939,89,usa,No,,NAN,,-1
2700194,123939,89,usa,No,,NAN,,-1
2700204,7225,80,usa,No,,NAN,,-1
2700206,7225,80,usa,No,,NAN,,-1
2700207,7225,80,usa,No,,NAN,,-1
2700209,74786,-1,usa,No,,NAN,,-1
2700223,93706,90,usa,No,,NAN,,-1
2700254,99267,-1,usa,No,,NAN,,-1
2700258,31461,89,usa,No,,NAN,,-1
2700262,8636,76,usa,No,,NAN,,-1
2700264,25643,92,usa,No,,NAN,,-1
2700265,25643,92,usa,No,,NAN,,-1
2700284,9643,50,usa,No,,NAN,,-1
2700285,9643,50,usa,No,,NAN,,-1
2700318,6701,41,usa,No,,NAN,,-1
2700320,6701,41,usa,No,,NAN,,-1
2700321,12721,80,usa,No,,NAN,,-1
2700324,12721,80,usa,No,,NAN,,-1
2700338,13977,3,usa,No,,NAN,,-1
2700348,36803,88,usa,No,,NAN,,-1
2700351,36803,88,usa,No,,NAN,,-1
2700368,87206,92,usa,No,,NAN,,-1
2700369,87206,92,usa,No,,NAN,,-1
2700371,87206,92,usa,No,,NAN,,-1
2700385,81860,76,usa,No,,NAN,,-1
2700386,81860,76,usa,No,,NAN,,-1
2700401,24638,86,usa,No,,NAN,,-1
2700403,24638,86,usa,No,,NAN,,-1
2700405,24638,86,usa,No,,NAN,,-1
2700406,24638,86,usa,No,,NAN,,-1
2700412,92354,-1,usa,No,,NAN,,-1
2700413,92354,-1,usa,No,,NAN,,-1
2700414,92354,-1,usa,No,,NAN,,-1
2700415,18657,91,usa,No,,NAN,,-1
2700416,18657,91,usa,No,,NAN,,-1
2700452,38149,-1,usa,Yes,62.7,NOISE,98.0,0
2700453,38149,-1,usa,Yes,68.8,NOISE,72.0,0
2700454,38149,-1,usa,Yes,78.3,B,97.8,1
2700472,21984,50,usa,No,,NAN,,-1
2700478,89406,2,usa,No,,NAN,,-1
2700479,89406,2,usa,No,,NAN,,-1
2700481,89406,2,usa,No,,NAN,,-1
2700505,75501,41,usa,No,,NAN,,-1
2700524,1588,-1,usa,No,,NAN,,-1
2700526,1588,-1,usa,No,,NAN,,-1
2700546,1588,-1,usa,No,,NAN,,-1
2700547,44846,92,usa,No,,NAN,,-1
2700548,44846,92,usa,No,,NAN,,-1
2700556,35722,2,usa,No,,NAN,,-1
2700562,81860,76,usa,No,,NAN,,-1
2700564,81860,76,usa,No,,NAN,,-1
2700575,38251,92,usa,No,,NAN,,-1
2700576,38251,92,usa,No,,NAN,,-1
2700590,29044,87,usa,No,,NAN,,-1
2700591,29044,87,usa,No,,NAN,,-1
2700594,80754,80,usa,No,,NAN,,-1
2700621,21108,60,usa,No,,NAN,,-1
2700644,56565,74,usa,No,,NAN,,-1
2700645,56565,74,usa,No,,NAN,,-1
2700646,56565,74,usa,No,,NAN,,-1
2700647,56565,74,usa,No,,NAN,,-1
2700652,33158,84,usa,No,,NAN,,-1
2700654,33158,84,usa,No,,NAN,,-1
2700655,24491,73,usa,No,,NAN,,-1
2700658,24491,73,usa,No,,NAN,,-1
2700673,30968,3,usa,No,,NAN,,-1
2700675,103711,1,usa,No,,NAN,,-1
2700676,103711,1,usa,No,,NAN,,-1
2700677,103711,1,usa,No,,NAN,,-1
2700692,14426,3,usa,No,,NAN,,-1
2700694,14426,3,usa,No,,NAN,,-1
2700695,14426,3,usa,No,,NAN,,-1
2700730,745,1,usa,No,,NAN,,-1
2700744,40362,91,usa,No,,NAN,,-1
2700747,31750,59,usa,No,,NAN,,-1
2700748,31750,59,usa,No,,NAN,,-1
2700749,31750,59,usa,No,,NAN,,-1
2700760,11780,85,usa,No,,NAN,,-1
2700773,85981,78,usa,No,,NAN,,-1
2700774,85981,78,usa,No,,NAN,,-1
2700776,85981,78,usa,No,,NAN,,-1
2700777,85981,78,usa,No,,NAN,,-1
2700779,85981,78,usa,No,,NAN,,-1
2700785,1415,-1,usa,No,,NAN,,-1
2700788,1415,-1,usa,No,,NAN,,-1
2700789,23688,91,usa,No,,NAN,,-1
2700791,23688,91,usa,No,,NAN,,-1
2700792,23688,91,usa,No,,NAN,,-1
2700807,1415,-1,usa,No,,NAN,,-1
2700808,1415,-1,usa,Yes,71.7,NOISE,87.1,0
2700816,21618,2,usa,No,,NAN,,-1
2700817,21618,2,usa,No,,NAN,,-1
2700824,9387,79,usa,No,,NAN,,-1
2700825,9387,79,usa,No,,NAN,,-1
2700826,84291,92,usa,No,,NAN,,-1
2700828,84291,92,usa,No,,NAN,,-1
2700829,84291,92,usa,No,,NAN,,-1
2700831,84291,92,usa,Yes,77.3,B,96.6,1
2700833,84291,92,usa,No,,NAN,,-1
2700838,30311,80,usa,No,,NAN,,-1
2700846,81259,71,usa,No,,NAN,,-1
2700860,81259,71,usa,No,,NAN,,-1
2700861,81259,71,usa,No,,NAN,,-1
2700874,20866,47,usa,No,,NAN,,-1
2700876,20866,47,usa,No,,NAN,,-1
2700877,20866,47,usa,No,,NAN,,-1
2700882,76455,-1,usa,No,,NAN,,-1
2700883,76455,-1,usa,No,,NAN,,-1
2700906,39633,37,usa,No,,NAN,,-1
2700908,39633,37,usa,No,,NAN,,-1
2700914,28994,3,usa,No,,NAN,,-1
2700915,28994,3,usa,No,,NAN,,-1
2700916,28994,3,usa,No,,NAN,,-1
2700922,91345,91,usa,No,,NAN,,-1
2700924,91345,91,usa,No,,NAN,,-1
2700936,5467,32,usa,No,,NAN,,-1
2700937,5467,32,usa,No,,NAN,,-1
2700938,17991,83,usa,No,,NAN,,-1
2700956,16207,-1,usa,No,,NAN,,-1
2700963,16207,-1,usa,No,,NAN,,-1
2700965,5485,-1,usa,No,,NAN,,-1
2700972,100297,92,usa,No,,NAN,,-1
2700974,100297,92,usa,No,,NAN,,-1
2700975,100297,92,usa,No,,NAN,,-1
2700981,98336,-1,usa,No,,NAN,,-1
2700982,98336,-1,usa,No,,NAN,,-1
2700998,18100,90,usa,Yes,65.7,B,65.6,1
2701003,3476,92,usa,No,,NAN,,-1
2701005,3476,92,usa,No,,NAN,,-1
2701006,3476,92,usa,No,,NAN,,-1
2701042,3628,3,usa,No,,NAN,,-1
2701044,3628,3,usa,No,,NAN,,-1
2701045,3628,3,usa,No,,NAN,,-1
2701046,83303,90,usa,No,,NAN,,-1
2701048,83303,90,usa,No,,NAN,,-1
2701049,83303,90,usa,Yes,79.4,B,98.7,1
2701070,14945,88,usa,No,,NAN,,-1
2701072,14945,88,usa,No,,NAN,,-1
2701073,14945,88,usa,No,,NAN,,-1
2701091,18143,-1,usa,No,,NAN,,-1
2701092,18143,-1,usa,No,,NAN,,-1
2701095,42846,89,usa,No,,NAN,,-1
2701115,23167,-1,usa,No,,NAN,,-1
2701128,41172,91,usa,Yes,82.0,B,99.1,1
2701134,82657,65,usa,No,,NAN,,-1
2701135,82657,65,usa,No,,NAN,,-1
2701138,44045,36,usa,No,,NAN,,-1
2701139,44045,36,usa,No,,NAN,,-1
2701140,44045,36,usa,Yes,79.7,B,68.5,1
2701207,16934,82,usa,No,,NAN,,-1
2701209,16934,82,usa,No,,NAN,,-1
2701210,39766,87,usa,No,,NAN,,-1
2701214,5787,91,usa,Yes,80.7,NOISE,50.1,0
2701215,5787,91,usa,No,,NAN,,-1
2701219,9665,92,usa,No,,NAN,,-1
2701221,9665,92,usa,No,,NAN,,-1
2701233,26807,59,usa,No,,NAN,,-1
2701234,21232,80,usa,No,,NAN,,-1
2701238,40686,76,usa,No,,NAN,,-1
2701240,40686,76,usa,No,,NAN,,-1
2701246,22928,84,usa,No,,NAN,,-1
2701250,100143,78,usa,No,,NAN,,-1
2701251,100143,78,usa,Yes,81.1,B,99.8,1
2701252,100143,78,usa,No,,NAN,,-1
2701268,115957,87,usa,No,,NAN,,-1
2701273,21609,80,usa,No,,NAN,,-1
2701274,21609,80,usa,No,,NAN,,-1
2701279,79761,76,usa,No,,NAN,,-1
2701288,6329,76,usa,No,,NAN,,-1
2701302,94653,52,usa,No,,NAN,,-1
2701304,94653,52,usa,No,,NAN,,-1
2701305,94653,52,usa,No,,NAN,,-1
2701323,134627,84,usa,No,,NAN,,-1
2701324,134627,84,usa,No,,NAN,,-1
2701325,134627,84,usa,No,,NAN,,-1
2701326,1235,90,usa,No,,NAN,,-1
2701328,1235,90,usa,Yes,64.9,B,76.6,1
2701329,1235,90,usa,No,,NAN,,-1
2701335,41839,90,usa,No,,NAN,,-1
2701336,41839,90,usa,No,,NAN,,-1
2701338,41839,90,usa,No,,NAN,,-1
2701368,37739,-1,usa,No,,NAN,,-1
2701370,37739,-1,usa,No,,NAN,,-1
2701383,75486,-1,usa,No,,NAN,,-1
2701384,75486,-1,usa,No,,NAN,,-1
2701386,75486,-1,usa,No,,NAN,,-1
2701481,10962,91,usa,No,,NAN,,-1
2701482,10962,91,usa,No,,NAN,,-1
2701483,10962,91,usa,No,,NAN,,-1
2701485,10962,91,usa,No,,NAN,,-1
2701486,10962,91,usa,No,,NAN,,-1
2701487,10962,91,usa,No,,NAN,,-1
2701488,91208,-1,usa,No,,NAN,,-1
2701490,91208,-1,usa,No,,NAN,,-1
2701491,91208,-1,usa,No,,NAN,,-1
2701498,102643,92,usa,No,,NAN,,-1
2701499,102643,92,usa,No,,NAN,,-1
2701501,85480,92,usa,No,,NAN,,-1
2701503,85480,92,usa,No,,NAN,,-1
2701512,78359,2,usa,Yes,71.4,NOISE,70.2,0
2701513,78359,2,usa,No,,NAN,,-1
2701514,78359,2,usa,Yes,71.2,NOISE,78.4,0
2701536,76400,-1,usa,No,,NAN,,-1
2701537,76400,-1,usa,No,,NAN,,-1
2701539,76400,-1,usa,No,,NAN,,-1
2701549,111413,87,usa,No,,NAN,,-1
2701550,111413,87,usa,No,,NAN,,-1
2701559,85597,76,usa,No,,NAN,,-1
2701566,7794,59,usa,No,,NAN,,-1
2701567,7794,59,usa,No,,NAN,,-1
2701582,79776,91,usa,Yes,81.4,B,99.1,1
2701584,79776,91,usa,No,,NAN,,-1
2701587,27604,-1,usa,No,,NAN,,-1
2701594,96938,72,usa,No,,NAN,,-1
2701595,96938,72,usa,No,,NAN,,-1
2701603,29945,71,usa,No,,NAN,,-1
2701604,29945,71,usa,No,,NAN,,-1
2701605,29945,71,usa,No,,NAN,,-1
2701619,9959,2,usa,No,,NAN,,-1
2701623,36528,91,usa,Yes,68.6,B,78.0,1
2701624,36528,91,usa,No,,NAN,,-1
2701625,36528,91,usa,No,,NAN,,-1
2701631,16593,74,usa,No,,NAN,,-1
2701633,16593,74,usa,No,,NAN,,-1
2701636,20726,91,usa,No,,NAN,,-1
2701638,20726,91,usa,Yes,72.3,NOISE,66.4,0
2701644,18094,92,usa,No,,NAN,,-1
2701645,18094,92,usa,No,,NAN,,-1
2701647,18094,92,usa,No,,NAN,,-1
2701648,18094,92,usa,No,,NAN,,-1
2701650,18094,92,usa,No,,NAN,,-1
2701651,18094,92,usa,No,,NAN,,-1
2701653,82261,92,usa,No,,NAN,,-1
2701654,82261,92,usa,No,,NAN,,-1
2701659,5343,15,usa,No,,NAN,,-1
2701660,14944,0,usa,No,,NAN,,-1
2701661,14944,0,usa,No,,NAN,,-1
2701672,81732,87,usa,No,,NAN,,-1
2701675,81732,87,usa,No,,NAN,,-1
2701676,27590,87,usa,No,,NAN,,-1
2701678,27590,87,usa,No,,NAN,,-1
2701679,27590,87,usa,No,,NAN,,-1
2701681,17956,-1,usa,No,,NAN,,-1
2701684,17956,-1,usa,No,,NAN,,-1
2701685,17956,-1,usa,No,,NAN,,-1
2701686,17956,-1,usa,No,,NAN,,-1
2701704,17956,-1,usa,No,,NAN,,-1
2701747,4603,-1,usa,No,,NAN,,-1
2701757,25103,-1,usa,No,,NAN,,-1
2701759,25103,-1,usa,No,,NAN,,-1
2701760,25103,-1,usa,No,,NAN,,-1
2701767,8220,1,usa,No,,NAN,,-1
2701797,70380,84,usa,No,,NAN,,-1
2701800,94434,66,usa,No,,NAN,,-1
2701801,94434,66,usa,No,,NAN,,-1
2701807,87206,92,usa,No,,NAN,,-1
2701808,87206,92,usa,No,,NAN,,-1
2701822,1533,-1,usa,No,,NAN,,-1
2701824,1533,-1,usa,No,,NAN,,-1
2701825,1533,-1,usa,No,,NAN,,-1
2701830,90552,1,usa,No,,NAN,,-1
2701831,90552,1,usa,No,,NAN,,-1
2701832,90552,1,usa,Yes,78.4,NOISE,84.4,0
2701838,16429,61,usa,No,,NAN,,-1
2701839,16429,61,usa,Yes,71.3,B,64.0,1
2701851,32591,90,usa,No,,NAN,,-1
2701875,77858,78,usa,No,,NAN,,-1
2701876,77858,78,usa,No,,NAN,,-1
2701879,94034,92,usa,No,,NAN,,-1
2701886,77858,78,usa,Yes,82.9,B,96.9,1
2701888,77858,78,usa,Yes,79.3,B,97.1,1
2701898,130648,61,usa,No,,NAN,,-1
2701899,130648,61,usa,No,,NAN,,-1
2701901,130648,61,usa,No,,NAN,,-1
2701934,6620,-1,usa,No,,NAN,,-1
2701938,10411,3,usa,No,,NAN,,-1
2701939,10411,3,usa,No,,NAN,,-1
2701941,10411,3,usa,No,,NAN,,-1
2701943,10048,-1,usa,No,,NAN,,-1
2701945,10048,-1,usa,No,,NAN,,-1
2701948,39400,92,usa,No,,NAN,,-1
2701950,49803,1,usa,No,,NAN,,-1
2701957,22934,27,usa,No,,NAN,,-1
2701971,89372,80,usa,No,,NAN,,-1
2701972,89372,80,usa,No,,NAN,,-1
2701983,95500,0,usa,No,,NAN,,-1
2701989,6808,-1,usa,No,,NAN,,-1
2701991,6808,-1,usa,No,,NAN,,-1
2701992,6808,-1,usa,No,,NAN,,-1
2701997,35722,2,usa,No,,NAN,,-1
2701999,35722,2,usa,No,,NAN,,-1
2702000,35722,2,usa,No,,NAN,,-1
2702001,35722,2,usa,No,,NAN,,-1
2702003,35722,2,usa,No,,NAN,,-1
2702015,2943,80,usa,No,,NAN,,-1
2702032,87008,90,usa,No,,NAN,,-1
2702035,15576,81,usa,No,,NAN,,-1
2702049,28788,80,usa,No,,NAN,,-1
2702050,28788,80,usa,Yes,79.8,NOISE,89.2,0
2702065,78130,80,usa,No,,NAN,,-1
2702083,20898,-1,usa,No,,NAN,,-1
2702094,75431,59,usa,No,,NAN,,-1
2702104,115704,49,usa,Yes,84.4,B,98.0,1
2702110,44846,92,usa,No,,NAN,,-1
2702111,44846,92,usa,No,,NAN,,-1
2702113,28069,2,usa,No,,NAN,,-1
2702116,28069,2,usa,No,,NAN,,-1
2702126,22705,-1,usa,No,,NAN,,-1
2702128,113475,2,usa,No,,NAN,,-1
2702129,113475,2,usa,No,,NAN,,-1
2702130,113475,2,usa,No,,NAN,,-1
2702132,34983,-1,usa,No,,NAN,,-1
2702134,34983,-1,usa,No,,NAN,,-1
2702135,86545,87,usa,No,,NAN,,-1
2702136,86545,87,usa,No,,NAN,,-1
2702154,96908,80,usa,No,,NAN,,-1
