image_id,hotel_id,chain_id,country_name,socket_detected,yolo_confidence,socket_class,class_confidence
2666719,6884,92,United_States,No,,,
2666729,21222,2,United_States,No,,,
2666732,21222,2,United_States,No,,,
2666735,102322,-1,United_States,Yes,82.6,B,99.9
2666768,25174,88,United_States,No,,,
2666769,25174,88,United_States,No,,,
2666771,25174,88,United_States,No,,,
2666778,32613,-1,United_States,No,,,
2666780,32613,-1,United_States,No,,,
2666782,11200,2,United_States,No,,,
2666783,11200,2,United_States,No,,,
2666784,11200,2,United_States,No,,,
2666793,41933,86,United_States,No,,,
2666795,41933,86,United_States,No,,,
2666796,5365,-1,United_States,No,,,
2666797,5365,-1,United_States,No,,,
2666799,5365,-1,United_States,Yes,78.3,B,97.8
2666801,18968,50,United_States,No,,,
2666805,44892,89,United_States,No,,,
2666822,38003,60,United_States,No,,,
2666823,38003,60,United_States,No,,,
2666833,35275,72,United_States,No,,,
2666839,82046,71,United_States,No,,,
2666845,16719,-1,United_States,No,,,
2666847,16719,-1,United_States,No,,,
2666848,16719,-1,United_States,Yes,83.2,B,96.6
2666857,25229,92,United_States,No,,,
2666858,25229,92,United_States,No,,,
2666859,25229,92,United_States,No,,,
2666863,83018,88,United_States,No,,,
2666864,83018,88,United_States,No,,,
2666866,119889,-1,United_States,Yes,64.7,B,79.9
2666867,119889,-1,United_States,No,,,
2666875,73302,91,United_States,No,,,
2666880,84596,3,United_States,No,,,
2666882,125537,-1,United_States,No,,,
2666883,125537,-1,United_States,No,,,
2666886,125537,-1,United_States,No,,,
2666888,125537,-1,United_States,No,,,
2666912,63578,70,United_States,No,,,
2666913,63578,70,United_States,No,,,
2666917,125082,82,United_States,No,,,
2666918,125082,82,United_States,No,,,
2666928,7578,-1,United_States,No,,,
2666929,7578,-1,United_States,No,,,
2666942,35631,-1,United_States,No,,,
2666944,35631,-1,United_States,No,,,
2666945,74801,82,United_States,No,,,
2666949,74801,82,United_States,No,,,
2666950,74801,82,United_States,No,,,
2666952,74801,82,United_States,No,,,
2666958,97740,71,United_States,No,,,
2666974,79300,85,United_States,No,,,
2666983,9591,89,United_States,No,,,
2667011,18674,-1,United_States,No,,,
2667012,18674,-1,United_States,Yes,69.1,Noise,73.2
2667013,18674,-1,United_States,No,,,
2667020,21222,2,United_States,No,,,
2667022,21222,2,United_States,No,,,
2667039,5545,60,United_States,No,,,
2667041,5545,60,United_States,No,,,
2667042,5545,60,United_States,No,,,
2667043,84949,79,United_States,No,,,
2667060,46104,76,United_States,No,,,
2667061,46104,76,United_States,No,,,
2667071,21316,77,United_States,No,,,
2667072,21316,77,United_States,No,,,
2667073,21316,77,United_States,No,,,
2667088,6545,92,United_States,Yes,77.1,Noise,72.1
2667091,6545,92,United_States,No,,,
2667101,84660,-1,United_States,No,,,
2667111,27398,83,United_States,No,,,
2667114,27398,83,United_States,No,,,
2667123,18391,-1,United_States,No,,,
2667124,18391,-1,United_States,No,,,
2667128,93778,91,United_States,No,,,
2667143,108497,-1,United_States,No,,,
2667151,24786,47,United_States,No,,,
2667153,24786,47,United_States,No,,,
2667155,11039,76,United_States,No,,,
2667156,11039,76,United_States,No,,,
2667158,11039,76,United_States,No,,,
2667175,9353,2,United_States,No,,,
2667176,9353,2,United_States,No,,,
2667178,9353,2,United_States,No,,,
2667194,89137,80,United_States,No,,,
2667195,89137,80,United_States,No,,,
2667197,89137,80,United_States,No,,,
2667206,2000,-1,United_States,Yes,84.0,Noise,88.3
2667226,14411,91,United_States,Yes,65.3,Noise,96.0
2667247,80947,74,United_States,No,,,
2667250,80947,74,United_States,No,,,
2667258,11009,0,United_States,No,,,
2667259,11009,0,United_States,No,,,
2667261,29197,90,United_States,No,,,
2667263,29197,90,United_States,No,,,
2667280,38006,91,United_States,No,,,
2667285,38006,91,United_States,No,,,
2667293,19128,92,United_States,No,,,
2667295,19128,92,United_States,No,,,
2667300,2627,-1,United_States,No,,,
2667301,2627,-1,United_States,Yes,72.5,E,34.5
2667303,2627,-1,United_States,Yes,79.8,B,76.7
2667304,30509,-1,United_States,No,,,
2667306,30509,-1,United_States,No,,,
2667308,41433,91,United_States,No,,,
2667310,41433,91,United_States,No,,,
2667313,20079,91,United_States,No,,,
2667320,42044,2,United_States,No,,,
2667327,13856,91,United_States,No,,,
2667328,13856,91,United_States,No,,,
2667329,13856,91,United_States,No,,,
2667330,13856,91,United_States,No,,,
2667331,13856,91,United_States,No,,,
2667336,10593,-1,United_States,No,,,
2667345,1324,3,United_States,No,,,
2667353,15622,71,United_States,No,,,
2667356,28906,80,United_States,No,,,
2667360,8172,64,United_States,No,,,
2667362,8172,64,United_States,Yes,61.6,B,90.8
2667363,8172,64,United_States,No,,,
2667368,7814,91,United_States,No,,,
2667370,7814,91,United_States,Yes,83.5,B,99.4
2667371,7814,91,United_States,No,,,
2667387,4241,1,United_States,No,,,
2667389,4241,1,United_States,No,,,
2667390,4241,1,United_States,Yes,68.3,Noise,73.2
2667391,11871,84,United_States,No,,,
2667392,11871,84,United_States,Yes,81.0,B,99.9
2667394,11871,84,United_States,No,,,
2667403,21688,48,United_States,No,,,
2667405,21688,48,United_States,No,,,
2667425,73975,76,United_States,Yes,80.7,Noise,99.1
2667431,16821,59,United_States,No,,,
2667434,4719,76,United_States,No,,,
2667436,4719,76,United_States,No,,,
2667437,4719,76,United_States,No,,,
2667455,8332,1,United_States,No,,,
2667456,8332,1,United_States,No,,,
2667461,14092,92,United_States,No,,,
2667464,14092,92,United_States,No,,,
2667472,86617,3,United_States,No,,,
2667473,2430,-1,United_States,No,,,
2667475,2430,-1,United_States,Yes,75.6,B,73.4
2667476,2430,-1,United_States,No,,,
2667498,5620,82,United_States,No,,,
2667499,5620,82,United_States,No,,,
2667530,81304,-1,United_States,No,,,
2667555,21609,80,United_States,No,,,
2667563,14092,92,United_States,No,,,
2667569,74130,92,United_States,No,,,
2667593,6948,79,United_States,No,,,
2667595,6948,79,United_States,No,,,
2667602,87726,59,United_States,No,,,
2667619,95445,64,United_States,No,,,
2667621,95445,64,United_States,No,,,
2667639,35023,91,United_States,No,,,
2667656,90383,69,United_States,No,,,
2667659,90383,69,United_States,No,,,
2667673,97803,76,United_States,No,,,
2667674,97803,76,United_States,No,,,
2667675,38648,89,United_States,No,,,
2667677,38648,89,United_States,No,,,
2667678,38648,89,United_States,No,,,
2667687,17315,91,United_States,No,,,
2667689,17315,91,United_States,No,,,
2667691,26037,-1,United_States,Yes,84.8,B,99.1
2667692,26037,-1,United_States,No,,,
2667694,59430,92,United_States,No,,,
2667698,89372,80,United_States,No,,,
2667699,89372,80,United_States,No,,,
2667703,6620,-1,United_States,No,,,
2667728,37965,78,United_States,Yes,80.7,B,86.7
2667736,14121,92,United_States,No,,,
2667741,98355,-1,United_States,Yes,72.9,Noise,72.4
2667742,98355,-1,United_States,No,,,
2667743,98355,-1,United_States,Yes,79.5,B,89.3
2667747,84984,89,United_States,No,,,
2667748,13753,-1,United_States,Yes,82.8,B,100.0
2667750,13753,-1,United_States,No,,,
2667751,13753,-1,United_States,No,,,
2667753,17239,91,United_States,No,,,
2667754,17239,91,United_States,No,,,
2667758,11525,92,United_States,No,,,
2667759,11525,92,United_States,No,,,
2667764,26383,91,United_States,No,,,
2667776,18477,3,United_States,No,,,
2667778,18477,3,United_States,No,,,
2667787,80319,90,United_States,No,,,
2667790,80319,90,United_States,No,,,
2667799,113716,85,United_States,No,,,
2667800,113716,85,United_States,No,,,
2667802,113716,85,United_States,No,,,
2667803,28508,32,United_States,No,,,
2667805,28508,32,United_States,No,,,
2667806,28508,32,United_States,No,,,
2667807,93894,78,United_States,Yes,83.2,Noise,54.0
2667808,93894,78,United_States,No,,,
2667810,93894,78,United_States,No,,,
2667823,15526,3,United_States,No,,,
2667828,110565,91,United_States,No,,,
2667834,98523,72,United_States,No,,,
2667838,98523,72,United_States,No,,,
2667839,98523,72,United_States,No,,,
2667841,98523,72,United_States,No,,,
2667842,98523,72,United_States,No,,,
2667846,1022,87,United_States,No,,,
2667862,16821,59,United_States,No,,,
2667868,85826,86,United_States,No,,,
2667870,85826,86,United_States,No,,,
2667871,85826,86,United_States,No,,,
2667885,35622,90,United_States,No,,,
2667886,35622,90,United_States,No,,,
2667887,35622,90,United_States,Yes,80.3,DM,84.3
2667892,8602,73,United_States,No,,,
2667895,8602,73,United_States,No,,,
2667896,1537,91,United_States,No,,,
2667897,1537,91,United_States,Yes,64.4,Noise,47.5
2667898,1537,91,United_States,Yes,72.6,B,83.1
2667910,29934,2,United_States,No,,,
2667913,84066,41,United_States,Yes,64.4,Noise,80.6
2667914,84066,41,United_States,No,,,
2667919,101242,5,United_States,Yes,78.6,B,93.9
2667924,22195,87,United_States,No,,,
2667926,22195,87,United_States,No,,,
2667946,12788,82,United_States,No,,,
2667959,4186,1,United_States,No,,,
2667960,4186,1,United_States,Yes,82.0,B,98.1
2667963,41871,92,United_States,No,,,
2667965,41871,92,United_States,No,,,
2667966,41871,92,United_States,No,,,
2667978,4792,76,United_States,No,,,
2667991,97353,92,United_States,No,,,
2667992,97353,92,United_States,No,,,
2667994,97353,92,United_States,No,,,
2667995,1851,-1,United_States,No,,,
2667997,1851,-1,United_States,No,,,
2668003,68856,90,United_States,No,,,
2668005,68856,90,United_States,Yes,72.4,B,99.1
2668020,88518,80,United_States,No,,,
2668026,7851,0,United_States,No,,,
2668027,7851,0,United_States,No,,,
2668028,7851,0,United_States,No,,,
2668035,101242,5,United_States,No,,,
2668036,101242,5,United_States,No,,,
2668042,40989,89,United_States,No,,,
2668045,40989,89,United_States,No,,,
2668082,85892,89,United_States,No,,,
2668085,33750,71,United_States,No,,,
2668088,33750,71,United_States,No,,,
2668098,7101,79,United_States,No,,,
2668099,7101,79,United_States,No,,,
2668102,12934,42,United_States,No,,,
2668113,82178,81,United_States,No,,,
2668114,82178,81,United_States,No,,,
2668116,82178,81,United_States,No,,,
2668126,91273,2,United_States,No,,,
2668137,14155,71,United_States,No,,,
2668139,14155,71,United_States,No,,,
2668144,83506,1,United_States,No,,,
2668159,43843,91,United_States,No,,,
2668160,43843,91,United_States,Yes,83.7,Noise,91.6
2668176,4680,-1,United_States,No,,,
2668177,4680,-1,United_States,No,,,
2668182,31708,71,United_States,No,,,
2668185,25267,72,United_States,No,,,
2668186,25267,72,United_States,Yes,66.2,Noise,36.4
2668188,18986,-1,United_States,No,,,
2668189,18986,-1,United_States,No,,,
2668190,18986,-1,United_States,No,,,
2668224,79712,78,United_States,Yes,82.3,B,86.7
2668225,79712,78,United_States,Yes,65.2,Noise,96.5
2668226,79712,78,United_States,No,,,
2668229,79712,78,United_States,No,,,
2668243,130090,56,United_States,No,,,
2668244,130090,56,United_States,No,,,
2668246,130090,56,United_States,No,,,
2668251,84693,76,United_States,No,,,
2668252,84693,76,United_States,No,,,
2668280,101242,5,United_States,No,,,
2668282,101242,5,United_States,No,,,
2668283,101242,5,United_States,No,,,
2668285,112390,91,United_States,No,,,
2668287,112390,91,United_States,No,,,
2668289,19960,0,United_States,No,,,
2668291,19960,0,United_States,No,,,
2668295,13581,3,United_States,No,,,
2668297,13581,3,United_States,No,,,
2668308,80594,68,United_States,No,,,
2668310,122067,2,United_States,No,,,
2668311,122067,2,United_States,No,,,
2668312,122067,2,United_States,No,,,
2668314,37643,2,United_States,No,,,
2668316,37643,2,United_States,No,,,
2668317,37643,2,United_States,No,,,
2668324,11950,-1,United_States,No,,,
2668334,80452,1,United_States,No,,,
2668336,80452,1,United_States,No,,,
2668342,33229,-1,United_States,No,,,
2668343,33229,-1,United_States,No,,,
2668360,17704,1,United_States,No,,,
2668362,17704,1,United_States,No,,,
2668363,97730,92,United_States,No,,,
2668364,97730,92,United_States,No,,,
2668379,6687,86,United_States,No,,,
2668380,6687,86,United_States,No,,,
2668381,6687,86,United_States,No,,,
2668386,844,-1,United_States,Yes,83.7,B,99.2
2668387,844,-1,United_States,No,,,
2668395,8271,91,United_States,No,,,
2668396,8271,91,United_States,No,,,
2668397,102048,90,United_States,No,,,
2668399,102048,90,United_States,No,,,
2668400,102048,90,United_States,No,,,
2668402,82687,92,United_States,No,,,
2668403,82687,92,United_States,No,,,
2668404,9951,68,United_States,No,,,
2668406,9951,68,United_States,Yes,78.2,Noise,97.5
2668407,9951,68,United_States,No,,,
2668410,39548,88,United_States,No,,,
2668411,39548,88,United_States,No,,,
2668413,39548,88,United_States,No,,,
2668417,73699,92,United_States,No,,,
2668421,98286,76,United_States,No,,,
2668426,33722,92,United_States,Yes,84.8,B,82.7
2668428,33722,92,United_States,No,,,
2668444,10868,91,United_States,Yes,80.9,Noise,46.8
2668457,101242,5,United_States,No,,,
2668458,101242,5,United_States,No,,,
2668472,23860,2,United_States,No,,,
2668473,23860,2,United_States,No,,,
2668476,93998,80,United_States,No,,,
2668488,81956,38,United_States,No,,,
2668489,81956,38,United_States,No,,,
2668490,81956,38,United_States,No,,,
2668509,58415,82,United_States,No,,,
2668510,110650,59,United_States,No,,,
2668513,110650,59,United_States,No,,,
2668516,110650,59,United_States,No,,,
2668532,63066,-1,United_States,No,,,
2668533,63066,-1,United_States,No,,,
2668540,13856,91,United_States,No,,,
2668542,13856,91,United_States,No,,,
2668544,90535,80,United_States,No,,,
2668547,90535,80,United_States,No,,,
2668553,17993,91,United_States,No,,,
2668554,17993,91,United_States,No,,,
2668555,17993,91,United_States,No,,,
2668565,11165,-1,United_States,No,,,
2668571,90535,80,United_States,No,,,
2668598,19447,88,United_States,No,,,
2668599,19447,88,United_States,No,,,
2668600,19447,88,United_States,No,,,
2668622,97740,71,United_States,No,,,
2668623,97740,71,United_States,No,,,
2668635,100966,84,United_States,No,,,
2668637,100966,84,United_States,No,,,
2668638,100966,84,United_States,No,,,
2668642,1280,-1,United_States,No,,,
2668648,82718,2,United_States,No,,,
2668649,82718,2,United_States,No,,,
2668667,90760,87,United_States,No,,,
2668668,90760,87,United_States,No,,,
2668678,90603,76,United_States,No,,,
2668679,90603,76,United_States,No,,,
2668680,90603,76,United_States,No,,,
2668691,16969,52,United_States,No,,,
2668693,5004,92,United_States,No,,,
2668694,5004,92,United_States,No,,,
2668695,5004,92,United_States,No,,,
2668705,4401,-1,United_States,No,,,
2668729,3347,84,United_States,No,,,
2668751,109386,-1,United_States,No,,,
2668757,24395,60,United_States,No,,,
2668761,30702,67,United_States,No,,,
2668780,97571,81,United_States,No,,,
2668783,89125,82,United_States,No,,,
2668802,46446,61,United_States,No,,,
2668818,8335,-1,United_States,No,,,
2668819,8335,-1,United_States,No,,,
2668862,84216,87,United_States,No,,,
2668863,84216,87,United_States,No,,,
2668875,36651,66,United_States,No,,,
2668880,90637,85,United_States,No,,,
2668881,90637,85,United_States,No,,,
2668882,83010,0,United_States,No,,,
2668883,83010,0,United_States,No,,,
2668887,58630,83,United_States,No,,,
2668900,13581,3,United_States,No,,,
2668904,27897,76,United_States,No,,,
2668906,87643,87,United_States,No,,,
2668907,87643,87,United_States,No,,,
2668910,5054,1,United_States,No,,,
2668913,5054,1,United_States,No,,,
2668920,115260,-1,United_States,No,,,
2668928,41971,83,United_States,No,,,
2668930,91520,3,United_States,No,,,
2668932,91520,3,United_States,No,,,
2668933,78236,-1,United_States,No,,,
2668935,78236,-1,United_States,No,,,
2668936,78236,-1,United_States,No,,,
2668945,8781,91,United_States,No,,,
2668946,8781,91,United_States,No,,,
2668947,8781,91,United_States,No,,,
2668971,26030,81,United_States,No,,,
2668973,26030,81,United_States,No,,,
2668978,38127,91,United_States,Yes,83.6,B,99.3
2668979,38127,91,United_States,No,,,
2668993,35737,80,United_States,No,,,
2669007,144869,2,United_States,No,,,
2669010,2884,-1,United_States,No,,,
2669011,2884,-1,United_States,No,,,
2669012,2884,-1,United_States,No,,,
2669014,19225,85,United_States,No,,,
2669015,19225,85,United_States,No,,,
2669018,18134,-1,United_States,No,,,
2669043,33659,-1,United_States,No,,,
2669044,33659,-1,United_States,No,,,
2669049,25089,29,United_States,No,,,
2669061,60219,-1,United_States,No,,,
2669062,60219,-1,United_States,No,,,
2669063,60219,-1,United_States,No,,,
2669074,35725,92,United_States,No,,,
2669075,35725,92,United_States,No,,,
2669077,15858,43,United_States,No,,,
2669079,15858,43,United_States,No,,,
2669089,46626,38,United_States,No,,,
2669092,29473,81,United_States,No,,,
2669097,1992,52,United_States,No,,,
2669100,1992,52,United_States,No,,,
2669101,1992,52,United_States,No,,,
2669106,43394,2,United_States,No,,,
2669118,2943,80,United_States,No,,,
2669122,89424,2,United_States,No,,,
2669123,89424,2,United_States,No,,,
2669125,89424,2,United_States,No,,,
2669126,86251,1,United_States,No,,,
2669128,86251,1,United_States,No,,,
2669129,86251,1,United_States,No,,,
2669141,101242,5,United_States,No,,,
2669144,101242,5,United_States,No,,,
2669148,82848,2,United_States,No,,,
2669153,5294,89,United_States,No,,,
2669154,5294,89,United_States,No,,,
2669156,5294,89,United_States,No,,,
2669159,37340,-1,United_States,No,,,
2669161,36666,76,United_States,No,,,
2669169,89424,2,United_States,No,,,
2669171,89424,2,United_States,No,,,
2669177,1449,65,United_States,No,,,
2669179,1449,65,United_States,No,,,
2669180,1449,65,United_States,No,,,
2669186,16777,-1,United_States,No,,,
2669187,16777,-1,United_States,No,,,
2669210,87726,59,United_States,No,,,
2669212,87726,59,United_States,No,,,
2669234,90572,61,United_States,No,,,
2669242,81693,91,United_States,No,,,
2669243,81693,91,United_States,No,,,
2669244,81693,91,United_States,No,,,
2669246,101083,75,United_States,No,,,
2669247,101083,75,United_States,No,,,
2669248,101083,75,United_States,No,,,
2669252,107130,1,United_States,No,,,
2669282,4386,81,United_States,Yes,82.1,B,93.6
2669290,18508,86,United_States,No,,,
2669293,18508,86,United_States,No,,,
2669299,7626,92,United_States,No,,,
2669300,7626,92,United_States,No,,,
2669317,36360,91,United_States,No,,,
2669318,45525,-1,United_States,No,,,
2669320,45525,-1,United_States,No,,,
2669321,45525,-1,United_States,No,,,
2669323,100206,80,United_States,No,,,
2669324,100206,80,United_States,No,,,
2669325,100206,80,United_States,No,,,
2669334,78698,3,United_States,No,,,
2669336,78698,3,United_States,No,,,
2669338,39628,89,United_States,No,,,
2669340,39628,89,United_States,Yes,81.4,B,72.9
2669354,40574,91,United_States,No,,,
2669356,40574,91,United_States,Yes,84.1,Noise,37.8
2669357,40574,91,United_States,Yes,68.7,K,31.9
2669367,15776,66,United_States,No,,,
2669368,15776,66,United_States,No,,,
2669370,94740,80,United_States,No,,,
2669371,94740,80,United_States,No,,,
2669372,94740,80,United_States,No,,,
2669396,13977,3,United_States,No,,,
2669398,13977,3,United_States,No,,,
2669401,90693,86,United_States,No,,,
2669416,115945,70,United_States,No,,,
2669446,76911,-1,United_States,No,,,
2669448,17239,91,United_States,No,,,
2669473,17872,90,United_States,No,,,
2669477,24138,-1,United_States,No,,,
2669485,3880,-1,United_States,No,,,
2669486,3880,-1,United_States,No,,,
2669495,18288,2,United_States,No,,,
2669498,18288,2,United_States,No,,,
2669500,12075,66,United_States,No,,,
2669501,12075,66,United_States,No,,,
2669502,12075,66,United_States,No,,,
2669508,21452,80,United_States,No,,,
2669515,88042,80,United_States,No,,,
2669516,88042,80,United_States,No,,,
2669524,39840,91,United_States,No,,,
2669525,39840,91,United_States,No,,,
2669534,91391,92,United_States,No,,,
2669535,91391,92,United_States,No,,,
2669537,91391,92,United_States,No,,,
2669542,90736,92,United_States,No,,,
2669543,90736,92,United_States,Yes,71.2,Noise,55.6
2669560,27058,86,United_States,No,,,
2669563,27058,86,United_States,No,,,
2669564,81440,92,United_States,No,,,
2669566,81440,92,United_States,No,,,
2669567,81440,92,United_States,Yes,81.6,B,87.5
2669568,86041,91,United_States,No,,,
2669570,86041,91,United_States,No,,,
2669571,86041,91,United_States,Yes,75.3,B,77.5
2669574,14940,90,United_States,No,,,
2669576,14940,90,United_States,No,,,
2669584,82043,-1,United_States,No,,,
2669597,74984,91,United_States,No,,,
2669599,74984,91,United_States,No,,,
2669613,6884,92,United_States,No,,,
2669614,6884,92,United_States,No,,,
2669615,6884,92,United_States,No,,,
2669620,14155,71,United_States,No,,,
2669667,78590,2,United_States,No,,,
2669668,78590,2,United_States,No,,,
2669669,78590,2,United_States,No,,,
2669676,60158,37,United_States,No,,,
2669677,60158,37,United_States,No,,,
2669695,31708,71,United_States,No,,,
2669706,81732,87,United_States,No,,,
2669708,81732,87,United_States,No,,,
2669714,39963,2,United_States,No,,,
2669716,39963,2,United_States,No,,,
2669717,39963,2,United_States,No,,,
2669719,88172,2,United_States,No,,,
2669726,95539,71,United_States,No,,,
2669748,17554,1,United_States,No,,,
2669749,17554,1,United_States,No,,,
2669756,25827,79,United_States,No,,,
2669762,41389,74,United_States,No,,,
2669763,41389,74,United_States,No,,,
2669789,46375,-1,United_States,No,,,
2669791,46375,-1,United_States,No,,,
2669800,35159,80,United_States,No,,,
2669803,35159,80,United_States,Yes,67.0,Noise,98.4
2669808,30722,90,United_States,No,,,
2669810,30722,90,United_States,No,,,
2669832,1174,91,United_States,No,,,
2669834,1174,91,United_States,No,,,
2669840,18268,90,United_States,No,,,
2669841,18268,90,United_States,No,,,
2669848,43739,3,United_States,No,,,
2669850,43739,3,United_States,No,,,
2669853,86032,80,United_States,No,,,
2669854,86032,80,United_States,No,,,
2669857,8607,1,United_States,No,,,
2669859,8607,1,United_States,No,,,
2669868,141629,-1,United_States,No,,,
2669869,141629,-1,United_States,No,,,
2669870,141629,-1,United_States,No,,,
2669884,111413,87,United_States,No,,,
2669886,111413,87,United_States,No,,,
2669900,14202,76,United_States,No,,,
2669901,14202,76,United_States,No,,,
2669902,14202,76,United_States,No,,,
2669918,135439,91,United_States,No,,,
2669920,135439,91,United_States,No,,,
2669921,135439,91,United_States,Yes,79.6,B,99.4
2669931,7516,91,United_States,Yes,80.9,DM,77.1
2669934,27502,92,United_States,No,,,
2669942,1324,3,United_States,No,,,
2669943,1324,3,United_States,No,,,
2669945,83495,-1,United_States,No,,,
2669950,13131,74,United_States,No,,,
2669952,13131,74,United_States,No,,,
2669963,5771,80,United_States,No,,,
2669964,5771,80,United_States,Yes,84.6,B,98.9
2669966,44742,76,United_States,No,,,
2669968,44742,76,United_States,No,,,
2669970,101359,83,United_States,No,,,
2669997,85511,3,United_States,No,,,
2669998,85511,3,United_States,No,,,
2670018,12537,-1,United_States,No,,,
2670029,1144,1,United_States,No,,,
2670030,1144,1,United_States,No,,,
2670042,19893,-1,United_States,No,,,
2670044,90710,71,United_States,No,,,
2670047,90710,71,United_States,No,,,
2670059,35710,74,United_States,No,,,
2670061,35710,74,United_States,No,,,
2670064,6682,32,United_States,No,,,
2670067,6682,32,United_States,No,,,
2670083,30337,76,United_States,No,,,
2670085,5833,36,United_States,No,,,
2670087,5833,36,United_States,No,,,
2670104,10351,-1,United_States,No,,,
2670105,10351,-1,United_States,No,,,
2670106,10351,-1,United_States,No,,,
2670111,8607,1,United_States,Yes,63.2,Noise,50.7
2670112,81171,2,United_States,No,,,
2670114,81171,2,United_States,No,,,
2670115,81171,2,United_States,No,,,
2670122,42109,78,United_States,No,,,
2670126,44742,76,United_States,No,,,
2670127,44742,76,United_States,No,,,
2670128,44742,76,United_States,Yes,64.9,Noise,60.0
2670150,13597,91,United_States,No,,,
2670151,13597,91,United_States,Yes,83.7,B,97.9
2670152,13597,91,United_States,No,,,
2670157,82307,3,United_States,No,,,
2670158,82307,3,United_States,Yes,81.5,B,97.7
2670160,82307,3,United_States,No,,,
2670161,23712,90,United_States,No,,,
2670163,23712,90,United_States,No,,,
2670164,23712,90,United_States,No,,,
2670169,10554,58,United_States,No,,,
2670170,10554,58,United_States,No,,,
2670174,121619,82,United_States,No,,,
2670188,6412,88,United_States,No,,,
2670213,65163,88,United_States,No,,,
2670214,65163,88,United_States,Yes,82.5,B,99.7
2670216,65163,88,United_States,No,,,
2670222,6344,47,United_States,No,,,
2670223,6344,47,United_States,No,,,
2670228,45720,92,United_States,No,,,
2670229,45720,92,United_States,No,,,
2670230,45720,92,United_States,No,,,
2670232,4120,89,United_States,No,,,
2670238,35459,80,United_States,No,,,
2670240,109029,-1,United_States,No,,,
2670242,109029,-1,United_States,No,,,
2670245,81732,87,United_States,No,,,
2670254,89129,59,United_States,No,,,
2670272,92813,59,United_States,No,,,
2670291,13731,65,United_States,No,,,
2670293,13731,65,United_States,No,,,
2670294,13731,65,United_States,No,,,
2670296,92544,77,United_States,No,,,
2670300,28669,91,United_States,No,,,
2670301,28669,91,United_States,No,,,
2670312,11672,35,United_States,No,,,
2670314,11672,35,United_States,No,,,
2670336,88321,81,United_States,No,,,
2670337,88321,81,United_States,No,,,
2670377,81732,87,United_States,No,,,
2670379,81732,87,United_States,No,,,
2670387,17614,90,United_States,No,,,
2670388,17614,90,United_States,No,,,
2670392,74826,-1,United_States,No,,,
2670393,74826,-1,United_States,No,,,
2670394,74826,-1,United_States,No,,,
2670399,103319,49,United_States,No,,,
2670401,23019,79,United_States,No,,,
2670402,23019,79,United_States,No,,,
2670403,23019,79,United_States,No,,,
2670405,36583,-1,United_States,No,,,
2670416,7954,78,United_States,No,,,
2670417,7954,78,United_States,No,,,
2670419,7954,78,United_States,No,,,
2670421,39317,89,United_States,No,,,
2670422,39317,89,United_States,No,,,
2670423,39317,89,United_States,No,,,
2670445,96135,82,United_States,No,,,
2670446,96135,82,United_States,No,,,
2670447,96135,82,United_States,No,,,
2670460,9757,3,United_States,No,,,
2670461,13912,80,United_States,No,,,
2670462,13912,80,United_States,No,,,
2670464,13912,80,United_States,No,,,
2670469,36954,91,United_States,No,,,
2670470,36954,91,United_States,No,,,
2670471,36954,91,United_States,No,,,
2670481,17830,60,United_States,No,,,
2670483,17830,60,United_States,Yes,75.5,Noise,99.7
2670484,17830,60,United_States,No,,,
2670497,4792,76,United_States,No,,,
2670499,4792,76,United_States,No,,,
2670505,523,0,United_States,No,,,
2670509,73195,82,United_States,No,,,
2670510,73195,82,United_States,Yes,82.1,B,87.3
2670511,9353,2,United_States,No,,,
2670514,9353,2,United_States,No,,,
2670519,14167,58,United_States,No,,,
2670520,14167,58,United_States,No,,,
2670522,14167,58,United_States,No,,,
2670524,4792,76,United_States,No,,,
2670526,4792,76,United_States,No,,,
2670527,45040,89,United_States,No,,,
2670547,81404,78,United_States,No,,,
2670548,81404,78,United_States,No,,,
2670552,2607,-1,United_States,No,,,
2670554,2607,-1,United_States,No,,,
2670560,77387,90,United_States,No,,,
2670562,77387,90,United_States,No,,,
2670572,102944,70,United_States,No,,,
2670573,102944,70,United_States,Yes,74.9,B,71.2
2670576,130954,30,United_States,No,,,
2670577,130954,30,United_States,No,,,
2670579,130954,30,United_States,Yes,74.4,B,94.7
2670580,102944,70,United_States,No,,,
2670581,102944,70,United_States,No,,,
2670582,102944,70,United_States,No,,,
2670588,5843,-1,United_States,No,,,
2670589,5843,-1,United_States,No,,,
2670590,5843,-1,United_States,No,,,
2670626,24064,87,United_States,No,,,
2670629,83303,90,United_States,No,,,
2670630,83303,90,United_States,No,,,
2670635,38092,92,United_States,No,,,
2670640,8376,2,United_States,No,,,
2670641,8376,2,United_States,No,,,
2670644,8376,2,United_States,No,,,
2670645,8376,2,United_States,No,,,
2670647,8376,2,United_States,No,,,
2670660,9643,50,United_States,No,,,
2670661,9643,50,United_States,No,,,
2670669,20909,1,United_States,No,,,
2670671,20909,1,United_States,Yes,76.4,B,99.7
2670672,85115,92,United_States,No,,,
2670673,85115,92,United_States,Yes,75.0,Noise,91.6
2670680,76867,50,United_States,No,,,
2670684,6676,-1,United_States,No,,,
2670685,6676,-1,United_States,No,,,
2670686,6676,-1,United_States,No,,,
2670693,14745,71,United_States,No,,,
2670696,31412,34,United_States,Yes,85.7,Noise,62.7
2670697,31412,34,United_States,No,,,
2670716,40652,78,United_States,No,,,
